Date,Open,High,Low,Close,Adj Close,Volume,Stock,SMA_50,T_SMA_50,SMA_150,T_SMA_150,SMA_200,T_SMA_200,VOL_50,EMA_5,T_EMA_5,EMA_10,T_EMA_10,EMA_21,T_EMA_21,EMA_50,T_EMA_50,EMA_200,T_EMA_200,MACD,SIGNAL,HIST,RSI
2019-05-31,151.16000366210938,152.8800048828125,150.61000061035156,151.3000030517578,151.3000030517578,306800,IT,,False,,False,,False,,151.0,True,151.0,True,151.0,True,151.0,True,151.0,True,0.0,0.0,0.0,
2019-06-03,151.14999389648438,151.55999755859375,148.72000122070312,149.85000610351562,149.85000610351562,412300,IT,,False,,False,,False,,151.0,False,151.0,False,151.0,False,151.0,False,151.0,False,-0.11566927222443724,-0.02313385444488745,-0.0925354177795498,
2019-06-04,150.77999877929688,151.5399932861328,149.22000122070312,151.33999633789062,151.33999633789062,427000,IT,,False,,False,,False,,151.0,True,151.0,True,151.0,True,151.0,True,151.0,True,-0.08611555772395718,-0.0357301951007014,-0.05038536262325578,
2019-06-05,152.11000061035156,154.5399932861328,151.75,154.47000122070312,154.47000122070312,234600,IT,,False,,False,,False,,152.0,True,152.0,True,151.0,True,151.0,True,151.0,True,0.1877074349748682,0.008957330914412524,0.17875010406045566,
2019-06-06,154.6999969482422,154.83999633789062,153.42999267578125,154.2100067138672,154.2100067138672,331100,IT,,False,,False,,False,,153.0,True,152.0,True,152.0,True,151.0,True,151.0,True,0.37936170010553383,0.08303820475263679,0.29632349535289704,
2019-06-07,155.47999572753906,158.1199951171875,155.38999938964844,157.47999572753906,157.47999572753906,308100,IT,,False,,False,,False,,154.0,True,153.0,True,152.0,True,152.0,True,151.0,True,0.7860487898301187,0.2236403217681332,0.5624084680619855,
2019-06-10,158.27000427246094,159.67999267578125,156.86000061035156,159.02000427246094,159.02000427246094,412000,IT,,False,,False,,False,,156.0,True,154.0,True,153.0,True,152.0,True,151.0,True,1.2185701396100228,0.42262628533651114,0.7959438542735117,
2019-06-11,159.47000122070312,159.49000549316406,155.89999389648438,157.11000061035156,157.11000061035156,319000,IT,,False,,False,,False,,156.0,True,155.0,True,153.0,True,152.0,True,152.0,True,1.3911883393022322,0.6163386961296554,0.7748496431725768,
2019-06-12,157.63999938964844,158.16000366210938,156.97000122070312,157.27999877929688,157.27999877929688,185000,IT,,False,,False,,False,,157.0,True,155.0,True,154.0,True,152.0,True,152.0,True,1.524137627873813,0.7978984824784869,0.7262391453953261,
2019-06-13,158.0,158.9199981689453,157.22999572753906,158.60000610351562,158.60000610351562,169600,IT,,False,,False,,False,,157.0,True,156.0,True,154.0,True,153.0,True,152.0,True,1.7162308156909774,0.981564949120985,0.7346658665699923,
2019-06-14,158.72000122070312,159.2899932861328,157.4199981689453,158.5800018310547,158.5800018310547,240900,IT,,False,,False,,False,,158.0,True,156.0,True,154.0,True,153.0,True,152.0,True,1.8455772081640305,1.1543674009295941,0.6912098072344364,
2019-06-17,159.0500030517578,160.0500030517578,158.63999938964844,159.02999877929688,159.02999877929688,170800,IT,,False,,False,,False,,158.0,True,157.0,True,155.0,True,153.0,True,152.0,True,1.9617819479024945,1.315850310324174,0.6459316375783204,
2019-06-18,160.00999450683594,161.0,159.19000244140625,159.42999267578125,159.42999267578125,349500,IT,,False,,False,,False,,159.0,True,157.0,True,155.0,True,153.0,True,152.0,True,2.0623774029966455,1.4651557288586685,0.597221674137977,
2019-06-19,159.35000610351562,160.77000427246094,158.3699951171875,160.38999938964844,160.38999938964844,221700,IT,,False,,False,,False,,159.0,True,158.0,True,156.0,True,154.0,True,152.0,True,2.1942703617635573,1.6109786554396464,0.5832917063239109,
2019-06-20,161.4199981689453,162.39999389648438,160.22000122070312,160.4199981689453,160.4199981689453,288400,IT,,False,,False,,False,,160.0,True,158.0,True,156.0,True,154.0,True,152.0,True,2.2749924359349336,1.743781411538704,0.5312110243962296,79.68410248089415
2019-06-21,160.19000244140625,161.5800018310547,158.6300048828125,161.47000122070312,161.47000122070312,791600,IT,,False,,False,,False,,160.0,True,159.0,True,157.0,True,154.0,True,152.0,True,2.3960713137201424,1.8742393919749918,0.5218319217451506,81.95104008306396
2019-06-24,161.6300048828125,162.66000366210938,160.8699951171875,161.83999633789062,161.83999633789062,251200,IT,,False,,False,,False,,161.0,True,159.0,True,157.0,True,155.0,True,152.0,True,2.4931433063620148,1.9980201748523965,0.4951231315096183,82.68426076176901
2019-06-25,161.94000244140625,162.7899932861328,160.3699951171875,160.99000549316406,160.99000549316406,338600,IT,,False,,False,,False,,161.0,False,160.0,True,157.0,True,155.0,True,152.0,True,2.4729794348484404,2.0930120268516053,0.37996740799683515,75.13305173786993
2019-06-26,161.3800048828125,161.72000122070312,158.11000061035156,158.13999938964844,158.13999938964844,394800,IT,,False,,False,,False,,160.0,False,159.0,False,158.0,True,155.0,True,152.0,True,2.201648513754236,2.1147393242321315,0.08690918952210458,56.50082827973563
2019-06-27,158.92999267578125,159.77999877929688,157.24000549316406,158.97000122070312,158.97000122070312,377600,IT,,False,,False,,False,,160.0,False,159.0,False,158.0,True,155.0,True,152.0,True,2.0301882684938732,2.09782911308448,-0.06764084459060671,59.63991739496175
2019-06-28,159.44000244140625,161.1699981689453,159.10000610351562,160.94000244140625,160.94000244140625,727500,IT,,False,,False,,False,,160.0,True,160.0,True,158.0,True,155.0,True,153.0,True,2.029868364388733,2.084236963345331,-0.05436859895659785,65.92524021746817
2019-07-01,162.7899932861328,163.66000366210938,161.5399932861328,163.64999389648438,163.64999389648438,269400,IT,,False,,False,,False,,161.0,True,160.0,True,158.0,True,156.0,True,153.0,True,2.222666978792546,2.111922966434774,0.11074401235777209,72.3128682601935
2019-07-02,163.22000122070312,165.13999938964844,163.00999450683594,165.07000732421875,165.07000732421875,291000,IT,,False,,False,,False,,163.0,True,161.0,True,159.0,True,156.0,True,153.0,True,2.4616679104804007,2.181871955243899,0.27979595523650147,74.96151520893434
2019-07-03,165.75,168.02999877929688,164.66000366210938,167.83999633789062,167.83999633789062,281800,IT,,False,,False,,False,,164.0,True,162.0,True,160.0,True,156.0,True,153.0,True,2.8418339416913625,2.313864352533392,0.5279695891579705,79.15132931076091
2019-07-05,167.08999633789062,168.97000122070312,165.8699951171875,168.97000122070312,168.97000122070312,227100,IT,,False,,False,,False,,166.0,True,164.0,True,161.0,True,157.0,True,153.0,True,3.1974420885146912,2.490579899729652,0.7068621887850393,80.57905270805715
2019-07-08,168.60000610351562,168.60000610351562,166.86000061035156,167.13999938964844,167.13999938964844,349900,IT,,False,,False,,False,,166.0,True,164.0,True,161.0,True,157.0,True,153.0,True,3.293631321428734,2.6511901840694687,0.6424411373592651,71.98207224475512
2019-07-09,166.27999877929688,168.02999877929688,165.9600067138672,167.5800018310547,167.5800018310547,321400,IT,,False,,False,,False,,167.0,True,165.0,True,162.0,True,158.0,True,153.0,True,3.3665589058305443,2.7942639284216844,0.5722949774088599,72.73527710834085
