Date,Open,High,Low,Close,Adj Close,Volume,Stock,SMA_50,T_SMA_50,SMA_150,T_SMA_150,SMA_200,T_SMA_200,VOL_50,EMA_5,T_EMA_5,EMA_10,T_EMA_10,EMA_21,T_EMA_21,EMA_50,T_EMA_50,EMA_200,T_EMA_200,MACD,SIGNAL,HIST,RSI
2019-05-31,10.0600004196167,10.130000114440918,10.055999755859375,10.130000114440918,10.130000114440918,13000,NKLA,,False,,False,,False,,10.0,True,10.0,True,10.0,True,10.0,True,10.0,True,0.0,0.0,0.0,
2019-06-03,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,200,NKLA,,False,,False,,False,,10.0,True,10.0,True,10.0,True,10.0,True,10.0,True,-0.0023931410917192864,-0.0004786282183438573,-0.001914512873375429,
2019-06-04,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,0,NKLA,,False,,False,,False,,10.0,True,10.0,True,10.0,True,10.0,True,10.0,True,-0.004240836920368807,-0.0012310699587488472,-0.0030097669616199595,
2019-06-07,10.100000381469727,10.119999885559082,10.100000381469727,10.119999885559082,10.119999885559082,6700,NKLA,,False,,False,,False,,10.0,True,10.0,True,10.0,True,10.0,True,10.0,True,-0.004044731195852691,-0.001793802206169616,-0.002250928989683075,
2019-06-10,10.119999885559082,10.119999885559082,10.119999885559082,10.119999885559082,10.119999885559082,200,NKLA,,False,,False,,False,,10.0,True,10.0,True,10.0,True,10.0,True,10.0,True,-0.0038449933068918085,-0.0022040404263140544,-0.0016409528805777542,
2019-06-11,10.119999885559082,10.119999885559082,10.119999885559082,10.119999885559082,10.119999885559082,400,NKLA,,False,,False,,False,,10.0,True,10.0,True,10.0,True,10.0,True,10.0,True,-0.0036446859203049797,-0.0024921695251122395,-0.0011525163951927402,
2019-06-12,10.119999885559082,10.119999885559082,10.119999885559082,10.119999885559082,10.119999885559082,0,NKLA,,False,,False,,False,,10.0,True,10.0,True,10.0,True,10.0,True,10.0,True,-0.003446215051379653,-0.0026829786303657222,-0.0007632364210139308,
2019-06-14,10.119999885559082,10.119999885559082,10.119999885559082,10.119999885559082,10.119999885559082,41400,NKLA,,False,,False,,False,,10.0,True,10.0,True,10.0,True,10.0,True,10.0,True,-0.0032514448258513795,-0.002796671869462854,-0.00045477295638852566,
2019-06-18,10.149999618530273,10.149999618530273,10.149999618530273,10.149999618530273,10.149999618530273,100,NKLA,,False,,False,,False,,10.0,True,10.0,True,10.0,True,10.0,True,10.0,True,-0.0006686524768024782,-0.0023710679909307785,0.0017024155141283004,
2019-06-19,10.149999618530273,10.149999618530273,10.149999618530273,10.149999618530273,10.149999618530273,0,NKLA,,False,,False,,False,,10.0,True,10.0,True,10.0,True,10.0,True,10.0,True,0.0013625227536699924,-0.0016243498420106244,0.0029868725956806166,
