Date,Open,High,Low,Close,Adj Close,Volume,Stock,SMA_50,T_SMA_50,SMA_150,T_SMA_150,SMA_200,T_SMA_200,VOL_50,EMA_5,T_EMA_5,EMA_10,T_EMA_10,EMA_21,T_EMA_21,EMA_50,T_EMA_50,EMA_200,T_EMA_200,MACD,SIGNAL,HIST,RSI
2019-06-03,164.47999572753906,166.97000122070312,164.32000732421875,166.47000122070312,159.67384338378906,2384800,HON,,False,,False,,False,,166.0,True,166.0,True,166.0,True,166.0,True,166.0,True,0.0,0.0,0.0,
2019-06-04,168.0500030517578,168.8000030517578,166.94000244140625,168.14999389648438,161.28524780273438,2700200,HON,,False,,False,,False,,167.0,True,167.0,True,167.0,True,167.0,True,166.0,True,0.13401650974893187,0.026803301949786376,0.10721320779914549,
2019-06-05,169.1699981689453,169.67999267578125,168.22000122070312,169.41000366210938,162.49383544921875,2707400,HON,,False,,False,,False,,168.0,True,167.0,True,167.0,True,167.0,True,167.0,True,0.33800154558784357,0.08904295067739781,0.24895859491044575,
2019-06-06,169.47000122070312,170.67999267578125,168.9199981689453,170.25999450683594,163.30909729003906,2229200,HON,,False,,False,,False,,169.0,True,168.0,True,167.0,True,167.0,True,167.0,True,0.5617725493647185,0.18358887041486197,0.3781836789498566,
2019-06-07,171.05999755859375,173.24000549316406,170.92999267578125,172.25999450683594,165.2274627685547,2027800,HON,,False,,False,,False,,170.0,True,169.0,True,168.0,True,167.0,True,167.0,True,0.8902339050376327,0.32491787733941613,0.5653160276982165,
2019-06-10,173.49000549316406,173.97000122070312,171.1999969482422,171.27999877929688,164.2874755859375,3015800,HON,,False,,False,,False,,170.0,True,169.0,True,168.0,True,167.0,True,167.0,True,1.0592540099345058,0.4717851038584341,0.5874689060760717,
2019-06-11,172.49000549316406,173.41000366210938,170.38999938964844,171.64999389648438,164.6423797607422,1726700,HON,,False,,False,,False,,171.0,True,170.0,True,168.0,True,167.0,True,167.0,True,1.2091211782768312,0.6192523187421135,0.5898688595347177,
2019-06-12,171.86000061035156,173.1699981689453,171.44000244140625,172.89999389648438,165.84133911132812,1570800,HON,,False,,False,,False,,171.0,True,170.0,True,169.0,True,168.0,True,167.0,True,1.4124744163994194,0.7778967382735746,0.6345776781258448,
2019-06-13,173.57000732421875,173.58999633789062,172.3300018310547,173.19000244140625,166.1195068359375,1400700,HON,,False,,False,,False,,172.0,True,171.0,True,169.0,True,168.0,True,167.0,True,1.5788347641940845,0.9380843434576767,0.6407504207364079,
2019-06-14,172.94000244140625,173.50999450683594,171.10000610351562,172.80999755859375,165.75503540039062,1627600,HON,,False,,False,,False,,172.0,True,171.0,True,169.0,True,168.0,True,167.0,True,1.6608678692311116,1.0826410486123637,0.578226820618748,
2019-06-17,173.3800048828125,173.5,172.02000427246094,172.36000061035156,165.32337951660156,1646400,HON,,False,,False,,False,,172.0,True,171.0,True,170.0,True,168.0,True,167.0,True,1.6703143588536022,1.2001757106606115,0.4701386481929908,
2019-06-18,173.55999755859375,176.42999267578125,173.13999938964844,175.75,168.5749969482422,2883700,HON,,False,,False,,False,,173.0,True,172.0,True,170.0,True,168.0,True,167.0,True,1.9291078349816075,1.3459621355248106,0.583145699456797,
2019-06-19,175.63999938964844,176.14999389648438,174.25,175.41000366210938,168.24888610839844,2187000,HON,,False,,False,,False,,174.0,True,173.0,True,171.0,True,169.0,True,167.0,True,2.0827599065893594,1.4933216897377204,0.589438216851639,
2019-06-20,176.4199981689453,177.36000061035156,175.1300048828125,176.2899932861328,169.09295654296875,4234300,HON,,False,,False,,False,,175.0,True,173.0,True,171.0,True,169.0,True,167.0,True,2.2496060306305026,1.6445785579162768,0.6050274727142257,
2019-06-21,176.8800048828125,176.88999938964844,173.55999755859375,174.30999755859375,167.1937713623047,3813800,HON,,False,,False,,False,,175.0,False,174.0,True,172.0,True,169.0,True,167.0,True,2.1967410152962827,1.7550110493922781,0.4417299659040046,67.95854391718359
2019-06-24,174.2899932861328,175.50999450683594,174.2100067138672,174.61000061035156,167.48153686523438,1795600,HON,,False,,False,,False,,175.0,False,174.0,True,172.0,True,169.0,True,167.0,True,2.1542203377211706,1.8348529070580568,0.3193674306631138,68.9126227468667
2019-06-25,175.02000427246094,175.41000366210938,173.6300048828125,173.94000244140625,166.8389129638672,1843700,HON,,False,,False,,False,,174.0,False,174.0,False,172.0,True,170.0,True,167.0,True,2.0429097496456166,1.876464275575569,0.16644547407004762,64.30725204342716
2019-06-26,174.5500030517578,174.7899932861328,173.5399932861328,173.58999633789062,166.503173828125,1815800,HON,,False,,False,,False,,174.0,False,174.0,False,172.0,True,170.0,True,167.0,True,1.9044988618456102,1.8820711928295772,0.02242766901603299,61.977102629657075
2019-06-27,174.0800018310547,174.6199951171875,173.2100067138672,173.83999633789062,166.74298095703125,1811600,HON,,False,,False,,False,,174.0,False,174.0,False,172.0,True,170.0,True,168.0,True,1.794296612294687,1.8645162767225993,-0.07021966442791228,63.00815074971073
2019-06-28,174.19000244140625,175.3800048828125,174.0,174.58999633789062,167.46234130859375,3551300,HON,,False,,False,,False,,174.0,True,174.0,True,173.0,True,170.0,True,168.0,True,1.7473370536744994,1.8410804321129794,-0.09374337843848002,65.98785832409071
2019-07-01,176.6300048828125,176.99000549316406,175.66000366210938,176.80999755859375,169.59169006347656,1613600,HON,,False,,False,,False,,175.0,True,174.0,True,173.0,True,170.0,True,168.0,True,1.8677268181885722,1.846409709328098,0.02131710886047422,72.9368600428538
2019-07-02,176.99000549316406,177.47999572753906,176.14999389648438,176.6199951171875,169.40943908691406,1407000,HON,,False,,False,,False,,176.0,True,175.0,True,173.0,True,171.0,True,168.0,True,1.9256077572462402,1.8622493189117266,0.0633584383345136,71.58875448946858
2019-07-03,176.77000427246094,178.47000122070312,176.2100067138672,178.39999389648438,171.11680603027344,1240000,HON,,False,,False,,False,,177.0,True,175.0,True,174.0,True,171.0,True,168.0,True,2.09100602799316,1.9080006607280133,0.1830053672651466,76.0540838587496
2019-07-05,177.2100067138672,177.4499969482422,174.6699981689453,176.58999633789062,169.38070678710938,1208800,HON,,False,,False,,False,,177.0,False,176.0,True,174.0,True,171.0,True,168.0,True,2.052375169596644,1.9368755625017395,0.11549960709490437,64.88647104057097
2019-07-08,176.3000030517578,176.30999755859375,174.8000030517578,175.6699981689453,168.49827575683594,1573900,HON,,False,,False,,False,,176.0,False,176.0,False,174.0,True,171.0,True,168.0,True,1.9253297694031914,1.93456640388203,-0.009236634478838601,60.05910405666083
2019-07-09,175.0,175.75999450683594,174.58999633789062,175.52000427246094,168.35438537597656,1595900,HON,,False,,False,,False,,176.0,False,176.0,False,174.0,True,171.0,True,168.0,True,1.791886369880757,1.9060303970817756,-0.11414402720101857,59.28469564249072
2019-07-10,176.1199951171875,176.94000244140625,174.3699951171875,174.4600067138672,167.33766174316406,1865600,HON,,False,,False,,False,,175.0,False,175.0,False,174.0,True,172.0,True,168.0,True,1.5823581305963899,1.8412959437846985,-0.25893781318830866,53.98689596081223
2019-07-11,174.8300018310547,175.02999877929688,173.24000549316406,174.5399932861328,167.41439819335938,2426400,HON,,False,,False,,False,,175.0,False,175.0,False,174.0,True,172.0,True,168.0,True,1.4065459530974067,1.7543459456472403,-0.3477999925498336,54.31862918555899
2019-07-12,174.75,177.19000244140625,174.75,177.13999938964844,169.9082489013672,2197200,HON,,False,,False,,False,,176.0,True,176.0,True,175.0,True,172.0,True,168.0,True,1.4601802501738632,1.695512806552565,-0.23533255637870187,63.52425934298976
2019-07-15,177.36000061035156,177.36000061035156,174.52999877929688,175.00999450683594,167.86520385742188,1668000,HON,,False,,False,,False,,176.0,False,176.0,False,175.0,True,172.0,True,168.0,True,1.3156462728991016,1.6195394998218724,-0.30389322692277076,53.93517005959607
2019-07-16,175.0,175.88999938964844,174.3000030517578,174.77999877929688,167.64459228515625,1989000,HON,,False,,False,,False,,175.0,False,175.0,False,175.0,False,172.0,True,168.0,True,1.16906704437136,1.5294450087317701,-0.36037796436041014,53.0047556204297
2019-07-17,174.57000732421875,174.64999389648438,168.52000427246094,168.6199951171875,161.736083984375,5475500,HON,,False,,False,,False,,173.0,False,174.0,False,174.0,False,172.0,False,168.0,True,0.5495067635688429,1.3334573596991848,-0.7839505961303419,35.39394772908595
2019-07-18,170.60000610351562,173.8800048828125,169.6999969482422,173.8800048828125,166.78134155273438,4128000,HON,,False,,False,,False,,173.0,True,174.0,False,174.0,False,172.0,True,169.0,True,0.4774360204421555,1.162253091847779,-0.6848170714056234,50.51356705551647
2019-07-19,174.0399932861328,175.0,172.9199981689453,172.99000549316406,165.9276885986328,3037900,HON,,False,,False,,False,,173.0,False,174.0,False,174.0,False,172.0,True,169.0,True,0.3445323698673519,0.9987089474516936,-0.6541765775843417,48.44758006127278
2019-07-22,173.02000427246094,174.49000549316406,172.42999267578125,173.5800018310547,166.49359130859375,1764200,HON,,False,,False,,False,,173.0,True,174.0,False,174.0,False,172.0,True,169.0,True,0.2835445182245735,0.8556760616062695,-0.572131543381696,49.910139936440125
2019-07-23,175.2100067138672,175.58999633789062,173.47000122070312,174.86000061035156,167.72134399414062,2081300,HON,,False,,False,,False,,174.0,True,174.0,True,174.0,True,172.0,True,169.0,True,0.33463890154550313,0.7514686295941163,-0.4168297280486132,53.02390897767876
2019-07-24,174.25,175.30999755859375,173.8000030517578,173.9600067138672,166.85806274414062,1751300,HON,,False,,False,,False,,174.0,False,174.0,False,174.0,False,172.0,True,169.0,True,0.2990621799087876,0.6609873396570507,-0.3619251597482631,50.64023433398952
2019-07-25,174.5500030517578,174.66000366210938,173.00999450683594,173.77000427246094,166.6758270263672,1759200,HON,,False,,False,,False,,174.0,False,174.0,False,174.0,False,172.0,True,169.0,True,0.2526236741278751,0.5793146065512157,-0.3266909324233406,50.12789347661612
2019-07-26,173.52000427246094,173.72999572753906,172.66000366210938,173.61000061035156,166.52235412597656,1758900,HON,,False,,False,,False,,174.0,False,174.0,False,174.0,False,172.0,True,169.0,True,0.20059750226084816,0.5035711856931422,-0.302973683432294,49.672138347230884
2019-07-29,173.86000061035156,174.86000061035156,173.3800048828125,174.52999877929688,167.40481567382812,1519800,HON,,False,,False,,False,,174.0,True,174.0,True,174.0,True,173.0,True,169.0,True,0.2309404123976151,0.4490450310340368,-0.21810461863642172,52.35449059343103
2019-07-30,174.22000122070312,174.9499969482422,173.33999633789062,173.91000366210938,166.8101043701172,1433500,HON,,False,,False,,False,,174.0,False,174.0,False,174.0,False,173.0,True,169.0,True,0.20262324817187505,0.3997606744616045,-0.19713742628972947,50.40480207680398
2019-07-31,173.47999572753906,173.97999572753906,170.1699981689453,172.4600067138672,165.4193115234375,2896900,HON,,False,,False,,False,,173.0,False,174.0,False,174.0,False,173.0,False,169.0,True,0.062459066674563246,0.3323003529041963,-0.26984128622963305,46.08253899781123
2019-08-01,171.88999938964844,173.80999755859375,169.25,169.5500030517578,162.62811279296875,2751600,HON,,False,,False,,False,,172.0,False,173.0,False,173.0,False,172.0,False,169.0,True,-0.28020500374572066,0.2097992815742129,-0.49000428531993356,38.87732632738013
2019-08-02,168.88999938964844,169.0500030517578,166.63999938964844,168.00999450683594,161.15097045898438,2154700,HON,,False,,False,,False,,171.0,False,172.0,False,173.0,False,172.0,False,169.0,False,-0.668330469866504,0.03417333128606953,-0.7025038011525735,35.696430316137196
2019-08-05,165.17999267578125,165.99000549316406,160.88999938964844,162.00999450683594,155.3959197998047,3295400,HON,,False,,False,,False,,168.0,False,170.0,False,172.0,False,172.0,False,169.0,False,-1.443433550504011,-0.2613480450719466,-1.1820855054320645,26.57380827399541
2019-08-06,163.3699951171875,165.52999877929688,163.22000122070312,164.52000427246094,157.80345153808594,3604800,HON,,False,,False,,False,,167.0,False,169.0,False,171.0,False,172.0,False,169.0,False,-1.8340299594378848,-0.5758844279451343,-1.2581455314927505,34.154828746075296
2019-08-07,162.9600067138672,163.83999633789062,161.07000732421875,163.38999938964844,156.71958923339844,3079200,HON,,False,,False,,False,,166.0,False,168.0,False,171.0,False,171.0,False,169.0,False,-2.2092950002863745,-0.9025665424133824,-1.306728457872992,32.52663745739096
2019-08-08,164.58999633789062,167.44000244140625,164.1999969482422,167.00999450683594,160.19178771972656,2428800,HON,,False,,False,,False,,166.0,True,168.0,False,170.0,False,171.0,False,169.0,False,-2.189354381913006,-1.159924110313307,-1.0294302715996988,42.05619380443882
2019-08-09,166.88999938964844,167.6699981689453,165.25,166.6699981689453,159.8656768798828,1802100,HON,,False,,False,,False,,166.0,True,168.0,False,170.0,False,171.0,False,169.0,False,-2.1759036978121458,-1.3631200278130748,-0.8127836699990709,41.46386742614641
2019-08-12,165.4199981689453,166.8699951171875,164.4199981689453,164.69000244140625,157.96652221679688,1490200,HON,172.41,False,,False,,False,2279458.0,166.0,False,167.0,False,169.0,False,171.0,False,169.0,False,-2.2985171663366657,-1.550199455517793,-0.7483177108188728,38.09863388483976
2019-08-13,164.91000366210938,170.02999877929688,164.5,167.97999572753906,161.12222290039062,3221800,HON,172.44,False,,False,,False,2296198.0,166.0,True,167.0,True,169.0,False,171.0,False,169.0,False,-2.1059383149610937,-1.6613472274064534,-0.4445910875546404,45.948600136987054
2019-08-14,166.02999877929688,166.7899932861328,163.97999572753906,164.0399932861328,157.34303283691406,2457300,HON,172.36,False,,False,,False,2291340.0,166.0,False,167.0,False,169.0,False,170.0,False,169.0,False,-2.245360340520193,-1.7781498500292012,-0.46721049049099195,39.48996862361186
2019-08-15,163.32000732421875,163.88999938964844,161.10000610351562,162.27000427246094,156.42724609375,2220400,HON,172.22,False,,False,,False,2281600.0,165.0,False,166.0,False,168.0,False,170.0,False,169.0,False,-2.4702016739945236,-1.9165602148222658,-0.5536414591722578,36.97552807920508
2019-08-16,163.80999755859375,165.55999755859375,163.22000122070312,165.02999877929688,159.087890625,1748200,HON,172.11,False,,False,,False,2271980.0,165.0,True,166.0,False,168.0,False,170.0,False,169.0,False,-2.3980384654989564,-2.0128558649576043,-0.3851826005413521,43.06343716908067
2019-08-19,167.2100067138672,167.3300018310547,165.5,165.86000061035156,159.8879852294922,1647200,HON,171.99,False,,False,,False,2264368.0,165.0,True,166.0,False,168.0,False,170.0,False,169.0,False,-2.2479612932260125,-2.059876950611286,-0.18808434261472629,44.79057764652063
2019-08-20,165.61000061035156,165.85000610351562,163.38999938964844,163.47000122070312,157.58404541015625,1726200,HON,171.83,False,,False,,False,2238576.0,165.0,False,165.0,False,167.0,False,169.0,False,168.0,False,-2.295416892548502,-2.1069849389987296,-0.1884319535497725,40.939499200482764
2019-08-21,165.0,165.0,162.77999877929688,163.7899932861328,157.89251708984375,1732200,HON,171.67,False,,False,,False,2238686.0,164.0,False,165.0,False,167.0,False,169.0,False,168.0,False,-2.2809121757720163,-2.141770386353387,-0.13914178941862954,41.662715185634326
2019-08-22,164.67999267578125,164.89999389648438,161.5800018310547,162.89999389648438,157.03457641601562,1940000,HON,171.47,False,,False,,False,2246070.0,164.0,False,165.0,False,167.0,False,169.0,False,168.0,False,-2.3145518825911893,-2.176326685600947,-0.13822519699024216,40.188673564307685
2019-08-23,161.47999572753906,162.27999877929688,155.49000549316406,156.49000549316406,150.8553924560547,4342900,HON,171.14,False,,False,,False,2304914.0,161.0,False,163.0,False,166.0,False,168.0,False,168.0,False,-2.8258692248643626,-2.3062351934536305,-0.5196340314107322,31.534894902124734
2019-08-26,157.8699951171875,158.02999877929688,154.91000366210938,156.91000366210938,151.26023864746094,3094000,HON,170.82,False,,False,,False,2334242.0,160.0,False,162.0,False,165.0,False,168.0,False,168.0,False,-3.1607662148791746,-2.4771413977387393,-0.6836248171404353,32.559595788318546
2019-08-27,158.11000061035156,158.1999969482422,156.24000549316406,157.47999572753906,151.8097381591797,2530200,HON,170.52,False,,False,,False,2351918.0,159.0,False,161.0,False,164.0,False,168.0,False,168.0,False,-3.341660316196908,-2.6500451814303734,-0.6916151347665345,34.003228192905
2019-08-28,157.1699981689453,160.0,156.4600067138672,159.5500030517578,153.80520629882812,2363400,HON,170.2,False,,False,,False,2341512.0,159.0,True,161.0,False,164.0,False,167.0,False,168.0,False,-3.280176075511605,-2.7760713602466196,-0.5041047152649853,39.101584738894175
2019-08-29,161.47999572753906,164.0,160.94000244140625,163.60000610351562,157.7093963623047,3919300,HON,169.96,False,,False,,False,2376158.0,161.0,True,161.0,True,164.0,False,167.0,False,168.0,False,-2.871546571409823,-2.7951664024792606,-0.07638016893056232,47.626452561245024
2019-08-30,165.0,165.63999938964844,164.10000610351562,164.6199951171875,158.69265747070312,3156600,HON,169.73,False,,False,,False,2354604.0,162.0,True,162.0,True,164.0,True,167.0,False,168.0,False,-2.4373044281151124,-2.723594007606431,0.2862895794913185,49.542185325551614
2019-09-03,163.50999450683594,164.4600067138672,162.64999389648438,163.52999877929688,157.6418914794922,2799500,HON,169.51,False,,False,,False,2334318.0,163.0,True,162.0,True,164.0,False,167.0,False,168.0,False,-2.1562619504582017,-2.610127596176785,0.45386564571858345,47.5409196679477
2019-09-04,165.17999267578125,167.72999572753906,165.17999267578125,167.13999938964844,161.12191772460938,3974700,HON,169.36,False,,False,,False,2377900.0,164.0,True,163.0,True,164.0,True,167.0,True,168.0,False,-1.6235219326595711,-2.412806463473342,0.789284530813771,54.14727133847911
2019-09-05,168.61000061035156,170.9600067138672,168.50999450683594,170.3699951171875,164.23558044433594,4511600,HON,169.29,True,,False,,False,2431258.0,166.0,True,164.0,True,165.0,True,167.0,True,168.0,True,-0.9299678785388892,-2.116238746486452,1.1862708679475626,59.10915377254599
2019-09-06,170.9499969482422,171.7899932861328,170.52000427246094,171.16000366210938,164.99716186523438,3327800,HON,169.24,True,,False,,False,2461498.0,168.0,True,166.0,True,165.0,True,167.0,True,168.0,True,-0.31296652339602815,-1.755584301868367,1.4426177784723389,60.2423789091889
2019-09-09,171.88999938964844,172.72999572753906,169.05999755859375,169.66000366210938,163.55117797851562,4991800,HON,169.16,True,,False,,False,2525102.0,168.0,True,166.0,True,166.0,True,167.0,True,168.0,True,0.05434754713925827,-1.393597932066842,1.4479454792061002,57.011668676515235
2019-09-10,168.6300048828125,169.63999938964844,166.89999389648438,169.61000061035156,163.50299072265625,4221600,HON,169.06,True,,False,,False,2538508.0,169.0,True,167.0,True,166.0,True,167.0,True,168.0,True,0.33752103363335095,-1.0473741389268034,1.3848951725601544,56.902118202160494
2019-09-11,169.7899932861328,171.36000061035156,169.1999969482422,171.27999877929688,165.1128387451172,4047500,HON,168.95,True,,False,,False,2587186.0,170.0,True,168.0,True,167.0,True,168.0,True,168.0,True,0.6887534364305168,-0.7001486238553394,1.3889020602858562,59.688158027943274
2019-09-12,171.52999877929688,172.0,168.39999389648438,168.6300048828125,162.5582733154297,2777500,HON,168.79,False,,False,,False,2614596.0,169.0,False,168.0,True,167.0,True,168.0,True,168.0,True,0.744690951877601,-0.41118070870875123,1.1558716605863522,53.75034876107134
2019-09-13,168.92999267578125,169.17999267578125,167.47999572753906,167.7100067138672,161.67140197753906,2739600,HON,168.58,False,,False,,False,2644588.0,169.0,False,168.0,False,167.0,True,168.0,False,168.0,False,0.7066399667208145,-0.18761657362283812,0.8942565403436527,51.822884126076495
2019-09-16,167.0399932861328,167.41000366210938,165.75999450683594,166.2100067138672,160.2254180908203,2427700,HON,168.37,False,,False,,False,2668966.0,168.0,False,168.0,False,167.0,False,168.0,False,168.0,False,0.5491169445413391,-0.040269869990002705,0.5893868145313418,48.75317639708749
2019-09-17,166.49000549316406,166.7899932861328,165.25999450683594,166.4600067138672,160.46641540527344,2287200,HON,168.18,False,,False,,False,2683232.0,167.0,False,167.0,False,167.0,False,167.0,False,168.0,False,0.4393867483091185,0.05566145366982154,0.38372529463929694,49.29229318026046
2019-09-18,165.88999938964844,167.99000549316406,165.50999450683594,167.97000122070312,161.92202758789062,1831700,HON,168.03,False,,False,,False,2687948.0,168.0,False,167.0,True,167.0,True,168.0,False,168.0,False,0.4688639427088219,0.13830195147762164,0.3305619912312003,52.539908023225365
2019-09-19,168.0800018310547,168.75999450683594,166.52999877929688,166.77000427246094,160.76524353027344,1950200,HON,167.88,False,,False,,False,2689640.0,167.0,False,167.0,False,167.0,False,167.0,False,168.0,False,0.39088917957008107,0.18881939709611356,0.2020697824739675,49.80971077556406
2019-09-20,167.60000610351562,168.7100067138672,166.69000244140625,168.30999755859375,162.24978637695312,5050400,HON,167.76,True,,False,,False,2742120.0,168.0,True,168.0,True,167.0,True,168.0,True,168.0,True,0.44819173065351947,0.24069386380759475,0.20749786684592472,53.17271248055759
2019-09-23,166.74000549316406,167.80999755859375,166.2100067138672,167.13999938964844,161.12191772460938,2325500,HON,167.56,False,,False,,False,2744686.0,167.0,True,167.0,True,167.0,True,168.0,False,168.0,False,0.3946461064223854,0.2714843123305529,0.12316179409183248,50.409158966255006
2019-09-24,167.7899932861328,168.4499969482422,164.92999267578125,165.75999450683594,159.79159545898438,2638200,HON,167.37,False,,False,,False,2764090.0,167.0,False,167.0,False,167.0,False,167.0,False,168.0,False,0.23811115540243577,0.2648096809449295,-0.026698525542493745,47.2873645594865
2019-09-25,165.92999267578125,167.27999877929688,165.25999450683594,166.92999267578125,160.91946411132812,1645000,HON,167.21,False,,False,,False,2757210.0,167.0,False,167.0,False,167.0,False,167.0,False,168.0,False,0.20608948183652842,0.2530656411232493,-0.04697615928672089,50.108418311814965
2019-09-26,166.8699951171875,168.0,166.47000122070312,167.02999877929688,161.015869140625,1983000,HON,167.18,False,,False,,False,2687360.0,167.0,True,167.0,True,167.0,True,167.0,True,168.0,False,0.18663037283499762,0.23977858746559896,-0.05314821463060135,50.352995355065154
2019-09-27,167.86000061035156,168.47999572753906,166.30999755859375,168.0399932861328,161.989501953125,2514800,HON,167.06,True,,False,,False,2655096.0,167.0,True,167.0,True,167.0,True,167.0,True,168.0,True,0.24982715267731237,0.24178830050794167,0.008038852169370697,52.86603632813556
2019-09-30,168.8300018310547,169.5399932861328,168.05999755859375,169.1999969482422,163.1077117919922,2079500,HON,166.99,True,,False,,False,2635928.0,168.0,True,168.0,True,167.0,True,167.0,True,168.0,True,0.3890291708681559,0.27123647457998457,0.11779269628817135,55.64314151931849
2019-10-01,169.5500030517578,170.16000366210938,164.02000427246094,164.19000244140625,158.2781524658203,2793200,HON,166.8,False,,False,,False,2656508.0,167.0,False,167.0,False,167.0,False,167.0,False,168.0,False,0.09399951881005109,0.2357890834259979,-0.1417895646159468,43.67441298478984
2019-10-02,162.13999938964844,162.8300018310547,159.44000244140625,161.0800018310547,155.28009033203125,4520100,HON,166.53,False,,False,,False,2705284.0,165.0,False,166.0,False,166.0,False,167.0,False,168.0,False,-0.38631150535252345,0.11136896567029364,-0.4976804710228171,38.183771295321854
2019-10-03,160.61000061035156,161.52999877929688,158.83999633789062,161.52000427246094,155.7042694091797,3088200,HON,166.28,False,,False,,False,2732022.0,164.0,False,165.0,False,166.0,False,167.0,False,168.0,False,-0.7231212411472256,-0.05552907569321022,-0.6675921654540155,39.34558826920783
2019-10-04,162.0,163.77000427246094,161.8300018310547,163.6300048828125,157.73829650878906,2741600,HON,166.07,False,,False,,False,2751670.0,164.0,False,165.0,False,166.0,False,167.0,False,168.0,False,-0.8104436778683066,-0.2065119961282295,-0.603931681740077,44.7119355610509
2019-10-07,163.27999877929688,164.57000732421875,162.5399932861328,163.17999267578125,157.30445861816406,2214400,HON,165.86,False,,False,,False,2760780.0,164.0,False,165.0,False,166.0,False,167.0,False,168.0,False,-0.9055212766822649,-0.34631385223903666,-0.5592074244432282,43.821444696239524
2019-10-08,161.32000732421875,161.3699951171875,158.58999633789062,158.6199951171875,152.90867614746094,3418100,HON,165.55,False,,False,,False,2798746.0,162.0,False,163.0,False,165.0,False,166.0,False,168.0,False,-1.3334534311202333,-0.5437417680152761,-0.7897116631049572,35.99783200323802
2019-10-09,160.6300048828125,160.6699981689453,158.75,159.83999633789062,154.0847625732422,1680400,HON,165.27,False,,False,,False,2803684.0,161.0,False,163.0,False,164.0,False,166.0,False,167.0,False,-1.5562098258959338,-0.7462353795914076,-0.8099744463045262,39.12903467550315
2019-10-10,159.86000061035156,162.25,159.85000610351562,160.97000122070312,155.174072265625,1613100,HON,165.04,False,,False,,False,2778008.0,161.0,False,162.0,False,164.0,False,166.0,False,167.0,False,-1.6228566422520316,-0.9215596321235325,-0.7012970101284991,41.961330920483455
2019-10-11,163.00999450683594,165.35000610351562,162.74000549316406,163.52999877929688,157.6418914794922,2244900,HON,164.92,False,,False,,False,2767874.0,162.0,True,163.0,True,164.0,False,166.0,False,167.0,False,-1.4523623866630828,-1.0277201830314426,-0.4246422036316402,47.878198133357266
2019-10-14,163.6199951171875,164.22000122070312,162.50999450683594,162.97999572753906,157.11170959472656,1055900,HON,164.81,False,,False,,False,2745898.0,162.0,True,163.0,False,164.0,False,166.0,False,167.0,False,-1.3461080151975864,-1.0913977494646714,-0.254710265732915,46.77488859849459
