Date,Open,High,Low,Close,Adj Close,Volume,Stock,SMA_50,T_SMA_50,SMA_150,T_SMA_150,SMA_200,T_SMA_200,VOL_50,EMA_5,T_EMA_5,EMA_10,T_EMA_10,EMA_21,T_EMA_21,EMA_50,T_EMA_50,EMA_200,T_EMA_200,MACD,SIGNAL,HIST,RSI
2019-06-03,5.0,5.0,5.0,5.0,5.0,300,FUBO,,False,,False,,False,,5.0,False,5.0,False,5.0,False,5.0,False,5.0,False,0.0,0.0,0.0,
2019-06-04,4.5,4.75,4.5,4.75,4.75,800,FUBO,,False,,False,,False,,5.0,False,5.0,False,5.0,False,5.0,False,5.0,False,-0.019943019943020168,-0.003988603988604034,-0.015954415954416136,
2019-06-05,4.5,4.5,4.125,4.25,4.25,2100,FUBO,,False,,False,,False,,5.0,False,5.0,False,5.0,False,5.0,False,5.0,False,-0.07522666212124829,-0.018236215615132886,-0.0569904465061154,
2019-06-06,4.25,4.25,4.25,4.25,4.25,100,FUBO,,False,,False,,False,,5.0,False,5.0,False,5.0,False,5.0,False,5.0,False,-0.1176827730914134,-0.03812552711038899,-0.0795572459810244,
2019-06-07,4.099999904632568,4.099999904632568,3.0,3.0,3.0,1200,FUBO,,False,,False,,False,,4.0,False,4.0,False,5.0,False,5.0,False,5.0,False,-0.2493200933889339,-0.08036444036609797,-0.16895565302283594,
2019-06-10,5.0,5.0,4.75,4.849999904632568,4.849999904632568,5300,FUBO,,False,,False,,False,,4.0,True,4.0,True,5.0,False,5.0,False,5.0,False,-0.20203515144748252,-0.10469858258237488,-0.09733656886510764,
2019-06-11,4.949999809265137,5.25,4.949999809265137,5.25,5.25,900,FUBO,,False,,False,,False,,5.0,True,5.0,True,5.0,True,5.0,True,5.0,True,-0.1307773101085168,-0.10991432808760326,-0.020862982020913523,
2019-06-12,5.849999904632568,7.739999771118164,5.849999904632568,7.074999809265137,7.074999809265137,6400,FUBO,,False,,False,,False,,5.0,True,5.0,True,5.0,True,5.0,True,5.0,True,0.07212585304838814,-0.07350629186040498,0.14563214490879312,
2019-06-13,7.150000095367432,7.150000095367432,6.150000095367432,7.0,7.0,2100,FUBO,,False,,False,,False,,6.0,True,5.0,True,5.0,True,5.0,True,5.0,True,0.2242907299615835,-0.013946887496007289,0.23823761745759078,
2019-06-14,6.699999809265137,6.699999809265137,6.150000095367432,6.5,6.5,1600,FUBO,,False,,False,,False,,6.0,True,6.0,True,5.0,True,5.0,True,5.0,True,0.30106616651794305,0.049055723306782775,0.2520104432111603,
